 Rank,Name,Number,Gender,Year
45,Aurora,140,Female,2018
46,Adam,182,Male,2018
46,Eleanor,140,Female,2018
47,Joseph,180,Male,2018
47,Penelope,138,Female,2018
48,Kai,176,Male,2018
48,Florence,135,Female,2018
49,Aiden,171,Male,2018
49,Annabelle,134,Female,2018
50,Edward,171,Male,2018
50,Maya,130,Female,2018
51,Ashton,170,Male,2018
51,Elizabeth,124,Female,2018
52,Lincoln,169,Male,2018
52,Rose,123,Female,2018
53,Eli,164,Male,2018
53,Luna,122,Female,2018
54,Jayden,160,Male,2018
54,Ariana,119,Female,2018
55,Austin,157,Male,2018
55,Piper,117,Female,2018
56,Louis,157,Male,2018
56,Freya,116,Female,2018
57,Zachary,156,Male,2018
57,Savannah,116,Female,2018
58,Jordan,155,Male,2018
58,Phoebe,115,Female,2018
59,Arlo,154,Male,2018
59,Ayla,113,Female,2018
60,Carter,150,Male,2018
60,Daisy,110,Female,2018
61,Riley,148,Male,2018
61,Poppy,108,Female,2018
62,Michael,147,Male,2018
62,Sarah,107,Female,2018
63,Charles,143,Male,2018
63,Eloise,106,Female,2018
64,Ali,139,Male,2018
64,Jasmine,104,Female,2018
65,Nicholas,139,Male,2018
65,Elsie,102,Female,2018
66,Jasper,137,Male,2018
66,Claire,101,Female,2018
67,Dylan,136,Male,2018
67,Victoria,98,Female,2018
68,Patrick,136,Male,2018
68,Elena,97,Female,2018
69,Gabriel,135,Male,2018
69,Lara,97,Female,2018
70,Matthew,133,Male,2018
70,Imogen,94,Female,2018
71,Owen,132,Male,2018
71,Mackenzie,94,Female,2018
72,Connor,131,Male,2018
72,Maddison,93,Female,2018
73,Arthur,125,Male,2018
73,Aaliyah,91,Female,2018
74,Darcy,125,Male,2018
74,Harriet,90,Female,2018
75,Luke,123,Male,2018
75,Billie,88,Female,2018
76,Beau,122,Male,2018
76,Chelsea,88,Female,2018
77,Flynn,121,Male,2018
77,Olive,88,Female,2018
78,Spencer,114,Male,2018
78,Eliza,87,Female,2018
79,Toby,113,Male,2018
79,Indiana,87,Female,2018
80,Tyler,113,Male,2018
80,Lola,87,Female,2018
81,Angus,111,Male,2018
81,Thea,87,Female,2018
82,Phoenix,111,Male,2018
82,Alyssa,84,Female,2018
83,Christian,109,Male,2018
83,Summer,84,Female,2018
84,Nathan,109,Male,2018
84,Clara,83,Female,2018
85,Sonny,109,Male,2018
85,Eden,82,Female,2018
86,Anthony,107,Male,2018
86,Anna,81,Female,2018
87,Leon,106,Male,2018
87,Bella,81,Female,2018
88,Marcus,106,Male,2018
88,Madeleine,80,Female,2018
89,Nate,105,Male,2018
89,Madison,79,Female,2018
90,Asher,104,Male,2018
90,Adeline,77,Female,2018
91,Jude,102,Male,2018
91,Maryam,77,Female,2018
92,Jake,101,Male,2018
92,Addison,76,Female,2018
93,Bodhi,94,Male,2018
93,Gabriella,76,Female,2018
94,Caleb,94,Male,2018
94,Alexis,75,Female,2018
95,Hamish,92,Male,2018
95,Charlie,74,Female,2018
96,Nathaniel,92,Male,2018
96,Hayley,73,Female,2018
97,David,91,Male,2018
97,Bonnie,71,Female,2018
98,Leonardo,91,Male,2018
98,Harlow,71,Female,2018
99,Maxwell,91,Male,2018
99,Kiara,71,Female,2018
100,Vincent,90,Male,2018
100,Quinn,70,Female,2018
1,Oliver,672,Male,2017
1,Charlotte,577,Female,2017
2,William,558,Male,2017
2,Olivia,550,Female,2017
3,Noah,541,Male,2017
3,Ava,464,Female,2017
4,Jack,474,Male,2017
4,Amelia,442,Female,2017
5,James,403,Male,2017
5,Mia,418,Female,2017
6,Henry,399,Male,2017
6,Isla,392,Female,2017
7,Thomas,393,Male,2017
7,Chloe,378,Female,2017
8,Lucas,381,Male,2017
8,Grace,353,Female,2017
9,Ethan,364,Male,2017
9,Ella,351,Female,2017
10,Alexander,354,Male,2017
10,Zoe,339,Female,2017
11,Liam,342,Male,2017
11,Isabella,334,Female,2017
12,Lachlan,341,Male,2017
12,Harper,308,Female,2017
13,Harrison,333,Male,2017
13,Sophie,299,Female,2017
14,Leo,328,Male,2017
14,Emily,293,Female,2017
15,Isaac,326,Male,2017
15,Sophia,288,Female,2017
16,Hunter,301,Male,2017
16,Ruby,287,Female,2017
17,Samuel,299,Male,2017
17,Evelyn,284,Female,2017
18,Jacob,289,Male,2017
18,Ivy,282,Female,2017
19,Mason,281,Male,2017
19,Evie,280,Female,2017
20,Charlie,278,Male,2017
20,Sienna,273,Female,2017
21,Elijah,276,Male,2017
21,Willow,272,Female,2017
22,Harry,275,Male,2017
22,Lily,258,Female,2017
23,Levi,270,Male,2017
23,Aria,248,Female,2017
24,Xavier,259,Male,2017
24,Emma,248,Female,2017
25,Oscar,257,Male,2017
25,Matilda,238,Female,2017
26,Joshua,253,Male,2017
26,Georgia,229,Female,2017
27,Harvey,250,Male,2017
27,Audrey,224,Female,2017
28,Archie,247,Male,2017
28,Hannah,213,Female,2017
29,George,246,Male,2017
29,Isabelle,207,Female,2017
30,Ryan,245,Male,2017
30,Zara,207,Female,2017
31,Cooper,244,Male,2017
31,Mila,203,Female,2017
32,Max,242,Male,2017
32,Scarlett,203,Female,2017
33,Sebastian,242,Male,2017
33,Eva,198,Female,2017
34,Benjamin,241,Male,2017
34,Lucy,198,Female,2017
35,Hudson,229,Male,2017
35,Abigail,194,Female,2017
36,Logan,225,Male,2017
36,Layla,185,Female,2017
37,Theodore,213,Male,2017
37,Alice,160,Female,2017
38,Jayden,206,Male,2017
38,Sofia,157,Female,2017
39,Finn,199,Male,2017
39,Annabelle,150,Female,2017
40,Archer,198,Male,2017
40,Maya,142,Female,2017
41,Hugo,196,Male,2017
41,Violet,141,Female,2017
42,Daniel,195,Male,2017
42,Phoebe,132,Female,2017
43,Adam,189,Male,2017
43,Elizabeth,131,Female,2017
44,Jackson,189,Male,2017
44,Ellie,131,Female,2017
45,Riley,182,Male,2017
45,Stella,127,Female,2017
46,Jaxon,181,Male,2017
46,Sarah,120,Female,2017
47,Joseph,180,Male,2017
47,Aurora,119,Female,2017
48,Arlo,177,Male,2017
48,Anna,118,Female,2017
49,Edward,174,Male,2017
49,Claire,118,Female,2017
50,Lincoln,171,Male,2017
50,Piper,118,Female,2017
51,Aiden,169,Male,2017
51,Savannah,118,Female,2017
52,Eli,168,Male,2017
52,Hazel,117,Female,2017
53,Kai,168,Male,2017
53,Jasmine,116,Female,2017
54,Luca,167,Male,2017
54,Mackenzie,114,Female,2017
55,Ashton,166,Male,2017
55,Penelope,114,Female,2017
56,Matthew,164,Male,2017
56,Emilia,112,Female,2017
57,Michael,161,Male,2017
57,Poppy,112,Female,2017
58,Connor,160,Male,2017
58,Florence,108,Female,2017
59,Tyler,160,Male,2017
59,Chelsea,107,Female,2017
60,Zachary,158,Male,2017
60,Eleanor,107,Female,2017
61,Gabriel,157,Male,2017
61,Summer,106,Female,2017
62,Muhammad,156,Male,2017
62,Frankie,105,Female,2017
63,Flynn,153,Male,2017
63,Imogen,105,Female,2017
64,Ali,147,Male,2017
64,Harriet,104,Female,2017
65,Patrick,147,Male,2017
65,Aaliyah,101,Female,2017
66,Austin,145,Male,2017
66,Alexis,101,Female,2017
67,Dylan,145,Male,2017
67,Elsie,101,Female,2017
68,Christian,137,Male,2017
68,Maddison,101,Female,2017
69,Jasper,137,Male,2017
69,Ariana,100,Female,2017
70,Nicholas,134,Male,2017
70,Eloise,100,Female,2017
71,Louis,133,Male,2017
71,Luna,100,Female,2017
72,Toby,129,Male,2017
72,Lara,98,Female,2017
73,Hamish,125,Male,2017
73,Bella,96,Female,2017
74,Jordan,125,Male,2017
74,Daisy,95,Female,2017
75,Beau,123,Male,2017
75,Rose,95,Female,2017
76,Carter,121,Male,2017
76,Indiana,93,Female,2017
77,Charles,118,Male,2017
77,Lola,92,Female,2017
78,Darcy,114,Male,2017
78,Addison,91,Female,2017
79,Owen,113,Male,2017
79,Madeleine,91,Female,2017
80,Isaiah,112,Male,2017
80,Bonnie,90,Female,2017
81,Jake,111,Male,2017
81,Elena,89,Female,2017
82,Aaron,108,Male,2017
82,Madison,88,Female,2017
83,John,108,Male,2017
83,Ayla,87,Female,2017
84,Marcus,107,Male,2017
84,Eden,87,Female,2017
85,Luke,106,Male,2017
85,Maryam,86,Female,2017
86,Angus,103,Male,2017
86,Lillian,83,Female,2017
87,Felix,102,Male,2017
87,Olive,83,Female,2017
88,Arthur,101,Male,2017
88,Billie,81,Female,2017
89,Anthony,99,Male,2017
89,Lilly,81,Female,2017
90,Bodhi,98,Male,2017
90,Freya,79,Female,2017
91,Caleb,98,Male,2017
91,Alyssa,78,Female,2017
92,Nathaniel,98,Male,2017
92,Eliza,77,Female,2017
93,Jude,97,Male,2017
93,Isabel,77,Female,2017
94,Vincent,97,Male,2017
94,Zahra,77,Female,2017
95,Dominic,96,Male,2017
95,Victoria,76,Female,2017
96,Leon,95,Male,2017
96,Jessica,75,Female,2017
97,Nate,95,Male,2017
97,Harlow,74,Female,2017
98,Harley,93,Male,2017
98,Millie,73,Female,2017
99,Nixon,93,Male,2017
99,Mariam,72,Female,2017
100,Phoenix,91,Male,2017
100,Eliana,71,Female,2017
1,Oliver,691,Male,2016
1,Olivia,652,Female,2016
2,William,591,Male,2016
2,Charlotte,589,Female,2016
3,Noah,537,Male,2016
3,Amelia,497,Female,2016
4,Jack,527,Male,2016
4,Ava,482,Female,2016
5,Lucas,473,Male,2016
5,Mia,454,Female,2016
6,James,455,Male,2016
6,Chloe,440,Female,2016
7,Ethan,435,Male,2016
7,Emily,397,Female,2016
8,Thomas,424,Male,2016
8,Grace,361,Female,2016
9,Alexander,386,Male,2016
9,Isla,360,Female,2016
10,Leo,371,Male,2016
10,Ruby,353,Female,2016
11,Lachlan,370,Male,2016
11,Isabella,345,Female,2016
12,Isaac,364,Male,2016
12,Zoe,341,Female,2016
13,Liam,361,Male,2016
13,Sophia,337,Female,2016
14,Jacob,358,Male,2016
14,Evie,332,Female,2016
15,Samuel,350,Male,2016
15,Ivy,330,Female,2016
16,Harrison,346,Male,2016
16,Sophie,325,Female,2016
17,Benjamin,345,Male,2016
17,Ella,322,Female,2016
18,Henry,331,Male,2016
18,Evelyn,309,Female,2016
19,Joshua,317,Male,2016
19,Harper,293,Female,2016
20,Max,313,Male,2016
20,Sienna,288,Female,2016
21,Mason,308,Male,2016
21,Matilda,281,Female,2016
22,Hunter,306,Male,2016
22,Scarlett,281,Female,2016
23,Cooper,299,Male,2016
23,Zara,262,Female,2016
24,Levi,296,Male,2016
24,Lily,257,Female,2016
25,Charlie,286,Male,2016
25,Georgia,253,Female,2016
26,Ryan,282,Male,2016
26,Eva,239,Female,2016
27,Harry,276,Male,2016
27,Emma,233,Female,2016
28,Hudson,272,Male,2016
28,Hannah,230,Female,2016
29,Daniel,271,Male,2016
29,Lucy,220,Female,2016
30,Oscar,260,Male,2016
30,Layla,217,Female,2016
31,Jayden,259,Male,2016
31,Willow,213,Female,2016
32,Elijah,255,Male,2016
32,Abigail,210,Female,2016
33,Xavier,252,Male,2016
33,Aria,207,Female,2016
34,Archie,249,Male,2016
34,Audrey,200,Female,2016
35,Riley,234,Male,2016
35,Isabelle,200,Female,2016
36,Sebastian,222,Male,2016
36,Annabelle,172,Female,2016
37,George,207,Male,2016
37,Sofia,169,Female,2016
38,Jackson,206,Male,2016
38,Alice,168,Female,2016
39,Aiden,199,Male,2016
39,Mila,166,Female,2016
40,Zachary,199,Male,2016
40,Ellie,158,Female,2016
41,Logan,198,Male,2016
41,Stella,156,Female,2016
42,Joseph,194,Male,2016
42,Jasmine,149,Female,2016
43,Adam,191,Male,2016
43,Savannah,148,Female,2016
44,Finn,191,Male,2016
44,Violet,146,Female,2016
45,Archer,186,Male,2016
45,Maddison,144,Female,2016
46,Theodore,186,Male,2016
46,Eleanor,135,Female,2016
47,Ashton,182,Male,2016
47,Elizabeth,135,Female,2016
48,Luca,180,Male,2016
48,Emilia,133,Female,2016
49,Patrick,180,Male,2016
49,Imogen,133,Female,2016
50,Hugo,178,Male,2016
50,Maya,131,Female,2016
51,Kai,176,Male,2016
51,Piper,128,Female,2016
52,Lincoln,174,Male,2016
52,Penelope,124,Female,2016
53,Matthew,174,Male,2016
53,Mackenzie,122,Female,2016
54,Connor,172,Male,2016
54,Rose,118,Female,2016
55,Harvey,172,Male,2016
55,Sarah,118,Female,2016
56,Edward,171,Male,2016
56,Anna,117,Female,2016
57,Muhammad,171,Male,2016
57,Ariana,117,Female,2016
58,Flynn,170,Male,2016
58,Phoebe,117,Female,2016
59,Arlo,166,Male,2016
59,Frankie,116,Female,2016
60,Louis,164,Male,2016
60,Poppy,116,Female,2016
61,Austin,162,Male,2016
61,Claire,114,Female,2016
62,Nicholas,160,Male,2016
62,Alexis,113,Female,2016
63,Michael,159,Male,2016
63,Bella,112,Female,2016
64,Nate,156,Male,2016
64,Chelsea,108,Female,2016
65,Beau,155,Male,2016
65,Hazel,108,Female,2016
66,Jaxon,155,Male,2016
66,Madeleine,107,Female,2016
67,Tyler,155,Male,2016
67,Indiana,104,Female,2016
68,Christian,153,Male,2016
68,Addison,101,Female,2016
69,Eli,153,Male,2016
69,Madison,101,Female,2016
70,Dylan,152,Male,2016
70,Elsie,100,Female,2016
71,Felix,152,Male,2016
71,Lara,100,Female,2016
72,Jordan,148,Male,2016
72,Jessica,98,Female,2016
73,Owen,147,Male,2016
73,Aaliyah,96,Female,2016
74,Ali,144,Male,2016
74,Summer,96,Female,2016
75,Luke,144,Male,2016
75,Alyssa,95,Female,2016
76,Gabriel,141,Male,2016
76,Billie,95,Female,2016
77,Angus,138,Male,2016
77,Eloise,95,Female,2016
78,Charles,138,Male,2016
78,Eden,93,Female,2016
79,Dominic,134,Male,2016
79,Aisha,92,Female,2016
80,Jasper,130,Male,2016
80,Aurora,92,Female,2016
81,Aaron,126,Male,2016
81,Harriet,92,Female,2016
82,Carter,126,Male,2016
82,Florence,89,Female,2016
83,Anthony,116,Male,2016
83,Victoria,89,Female,2016
84,Chase,116,Male,2016
84,Daisy,88,Female,2016
85,Blake,115,Male,2016
85,Lola,85,Female,2016
86,Marcus,112,Male,2016
86,Madeline,83,Female,2016
87,Caleb,111,Male,2016
87,Ayla,81,Female,2016
88,Toby,109,Male,2016
88,Isabel,81,Female,2016
89,Andrew,108,Male,2016
89,Hayley,80,Female,2016
90,Nathaniel,105,Male,2016
90,Heidi,80,Female,2016
91,Jake,104,Male,2016
91,Thea,79,Female,2016
92,Nathan,104,Male,2016
92,Olive,78,Female,2016
93,Sonny,104,Male,2016
93,Paige,78,Female,2016
94,Leon,103,Male,2016
94,Bonnie,77,Female,2016
95,John,101,Male,2016
95,Lilly,76,Female,2016
96,Hayden,97,Male,2016
96,Molly,76,Female,2016
97,Jonathan,97,Male,2016
97,Josephine,75,Female,2016
98,Spencer,97,Male,2016
98,Eve,73,Female,2016
99,Hamish,96,Male,2016
99,Freya,73,Female,2016
100,Darcy,95,Male,2016
100,Amelie,72,Female,2016
1,Oliver,718,Male,2015
1,Charlotte,630,Female,2015
2,William,633,Male,2015
2,Olivia,603,Female,2015
3,Jack,582,Male,2015
3,Mia,516,Female,2015
4,Noah,522,Male,2015
4,Amelia,475,Female,2015
5,James,451,Male,2015
5,Ava,474,Female,2015
6,Lucas,444,Male,2015
6,Chloe,466,Female,2015
7,Thomas,443,Male,2015
7,Emily,427,Female,2015
8,Isaac,409,Male,2015
8,Zoe,368,Female,2015
9,Ethan,390,Male,2015
9,Grace,365,Female,2015
10,Jacob,382,Male,2015
10,Sophia,363,Female,2015
11,Alexander,378,Male,2015
11,Isabella,347,Female,2015
12,Lachlan,361,Male,2015
12,Sophie,339,Female,2015
13,Samuel,361,Male,2015
13,Ruby,331,Female,2015
14,Harrison,354,Male,2015
14,Isla,323,Female,2015
15,Joshua,346,Male,2015
15,Ella,322,Female,2015
16,Liam,345,Male,2015
16,Ivy,322,Female,2015
17,Henry,344,Male,2015
17,Evie,319,Female,2015
18,Cooper,343,Male,2015
18,Sienna,297,Female,2015
19,Benjamin,335,Male,2015
19,Harper,282,Female,2015
20,Mason,334,Male,2015
20,Matilda,281,Female,2015
21,Charlie,328,Male,2015
21,Scarlett,277,Female,2015
22,Ryan,317,Male,2015
22,Evelyn,266,Female,2015
23,Max,313,Male,2015
23,Lily,254,Female,2015
24,Levi,288,Male,2015
24,Emma,244,Female,2015
25,Leo,282,Male,2015
25,Georgia,244,Female,2015
26,Oscar,276,Male,2015
26,Eva,240,Female,2015
27,Harry,271,Male,2015
27,Lucy,229,Female,2015
28,Daniel,256,Male,2015
28,Hannah,225,Female,2015
29,Xavier,254,Male,2015
29,Zara,224,Female,2015
30,Logan,249,Male,2015
30,Isabelle,216,Female,2015
31,Jackson,247,Male,2015
31,Willow,212,Female,2015
32,Sebastian,243,Male,2015
32,Audrey,199,Female,2015
33,Archie,242,Male,2015
33,Abigail,198,Female,2015
34,Hunter,241,Male,2015
34,Aria,195,Female,2015
35,Elijah,238,Male,2015
35,Sofia,180,Female,2015
36,Hudson,234,Male,2015
36,Layla,178,Female,2015
37,Jayden,233,Male,2015
37,Annabelle,176,Female,2015
38,George,228,Male,2015
38,Violet,166,Female,2015
39,Joseph,212,Male,2015
39,Mila,161,Female,2015
40,Riley,208,Male,2015
40,Imogen,154,Female,2015
41,Adam,201,Male,2015
41,Sarah,153,Female,2015
42,Edward,197,Male,2015
42,Piper,151,Female,2015
43,Aiden,196,Male,2015
43,Stella,149,Female,2015
44,Michael,196,Male,2015
44,Savannah,140,Female,2015
45,Hugo,189,Male,2015
45,Ellie,132,Female,2015
46,Ashton,187,Male,2015
46,Maddison,131,Female,2015
47,Tyler,187,Male,2015
47,Alice,130,Female,2015
48,Nate,185,Male,2015
48,Elizabeth,130,Female,2015
49,Flynn,184,Male,2015
49,Jessica,130,Female,2015
50,Zachary,184,Male,2015
50,Ariana,129,Female,2015
51,Archer,183,Male,2015
51,Mackenzie,127,Female,2015
52,Matthew,177,Male,2015
52,Jasmine,124,Female,2015
53,Jaxon,173,Male,2015
53,Victoria,122,Female,2015
54,Christian,171,Male,2015
54,Alexis,121,Female,2015
55,Nicholas,171,Male,2015
55,Maya,120,Female,2015
56,Luca,170,Male,2015
56,Claire,118,Female,2015
57,Lincoln,169,Male,2015
57,Madison,118,Female,2015
58,Eli,167,Male,2015
58,Phoebe,118,Female,2015
59,Theodore,166,Male,2015
59,Chelsea,115,Female,2015
60,Jake,165,Male,2015
60,Eleanor,115,Female,2015
61,Harvey,164,Male,2015
61,Alyssa,112,Female,2015
62,Beau,163,Male,2015
62,Summer,110,Female,2015
63,Patrick,163,Male,2015
63,Indiana,109,Female,2015
64,Finn,159,Male,2015
64,Eden,107,Female,2015
65,Austin,157,Male,2015
65,Anna,105,Female,2015
66,Dylan,150,Male,2015
66,Hazel,103,Female,2015
67,Luke,146,Male,2015
67,Lara,103,Female,2015
68,Connor,142,Male,2015
68,Addison,102,Female,2015
69,Gabriel,139,Male,2015
69,Isabel,98,Female,2015
70,Jordan,138,Male,2015
70,Madeleine,97,Female,2015
71,Muhammad,138,Male,2015
71,Penelope,96,Female,2015
72,Charles,137,Male,2015
72,Elsie,95,Female,2015
73,Kai,136,Male,2015
73,Frankie,95,Female,2015
74,Braxton,130,Male,2015
74,Poppy,95,Female,2015
75,Dominic,130,Male,2015
75,Bella,94,Female,2015
76,Chase,127,Male,2015
76,Eloise,94,Female,2015
77,Louis,127,Male,2015
77,Lilly,94,Female,2015
78,Blake,126,Male,2015
78,Molly,92,Female,2015
79,Ali,125,Male,2015
79,Aisha,91,Female,2015
80,John,120,Male,2015
80,Aurora,91,Female,2015
81,Nathan,120,Male,2015
81,Emilia,91,Female,2015
82,Felix,117,Male,2015
82,Rose,90,Female,2015
83,Carter,116,Male,2015
83,Ayla,89,Female,2015
84,Anthony,115,Male,2015
84,Harriet,86,Female,2015
85,Angus,110,Male,2015
85,Leah,86,Female,2015
86,Caleb,110,Male,2015
86,Lola,86,Female,2015
87,Andrew,108,Male,2015
87,Aaliyah,85,Female,2015
88,Marcus,108,Male,2015
88,Daisy,83,Female,2015
89,Nathaniel,108,Male,2015
89,Alexandra,82,Female,2015
90,Toby,107,Male,2015
90,Eliza,82,Female,2015
91,Harley,105,Male,2015
91,Olive,81,Female,2015
92,Hayden,105,Male,2015
92,Lillian,80,Female,2015
93,Ryder,105,Male,2015
93,Maryam,80,Female,2015
94,Arlo,104,Male,2015
94,Eve,79,Female,2015
95,Jasper,104,Male,2015
95,Paige,77,Female,2015
96,Owen,103,Male,2015
96,Billie,76,Female,2015
97,Jonathan,102,Male,2015
97,Charlie,76,Female,2015
98,Hamish,99,Male,2015
98,Holly,76,Female,2015
99,Maxwell,95,Male,2015
99,Gabriella,75,Female,2015
100,David,94,Male,2015
100,Mariam,75,Female,2015
1,Oliver,667,Male,2014
1,Olivia,639,Female,2014
2,William,633,Male,2014
2,Mia,539,Female,2014
3,Noah,559,Male,2014
3,Charlotte,524,Female,2014
4,Jack,549,Male,2014
4,Amelia,498,Female,2014
5,James,484,Male,2014
5,Ava,495,Female,2014
6,Lucas,483,Male,2014
6,Emily,443,Female,2014
7,Thomas,471,Male,2014
7,Chloe,431,Female,2014
8,Alexander,456,Male,2014
8,Ruby,423,Female,2014
9,Ethan,428,Male,2014
9,Isabella,406,Female,2014
10,Liam,415,Male,2014
10,Sophie,397,Female,2014
11,Cooper,393,Male,2014
11,Grace,382,Female,2014
12,Jacob,392,Male,2014
12,Ella,376,Female,2014
13,Max,391,Male,2014
13,Isla,341,Female,2014
14,Isaac,380,Male,2014
14,Sophia,340,Female,2014
15,Harrison,375,Male,2014
15,Sienna,322,Female,2014
16,Lachlan,375,Male,2014
16,Zoe,319,Female,2014
17,Joshua,370,Male,2014
17,Ivy,314,Female,2014
18,Samuel,359,Male,2014
18,Evie,300,Female,2014
19,Mason,329,Male,2014
19,Scarlett,290,Female,2014
20,Benjamin,326,Male,2014
20,Emma,285,Female,2014
21,Charlie,319,Male,2014
21,Lily,284,Female,2014
22,Ryan,317,Male,2014
22,Matilda,267,Female,2014
23,Henry,316,Male,2014
23,Hannah,255,Female,2014
24,Jayden,294,Male,2014
24,Harper,251,Female,2014
25,Daniel,292,Male,2014
25,Zara,240,Female,2014
26,Hunter,287,Male,2014
26,Georgia,228,Female,2014
27,Oscar,286,Male,2014
27,Lucy,223,Female,2014
28,Leo,284,Male,2014
28,Layla,216,Female,2014
29,Harry,281,Male,2014
29,Annabelle,211,Female,2014
30,Xavier,273,Male,2014
30,Abigail,208,Female,2014
31,Elijah,253,Male,2014
31,Evelyn,203,Female,2014
32,Archie,250,Male,2014
32,Eva,199,Female,2014
33,Sebastian,248,Male,2014
33,Isabelle,195,Female,2014
34,Levi,246,Male,2014
34,Jasmine,195,Female,2014
35,Jackson,245,Male,2014
35,Willow,191,Female,2014
36,George,243,Male,2014
36,Maddison,171,Female,2014
37,Logan,241,Male,2014
37,Audrey,170,Female,2014
38,Aiden,233,Male,2014
38,Sofia,170,Female,2014
39,Riley,209,Male,2014
39,Imogen,164,Female,2014
40,Tyler,206,Male,2014
40,Jessica,164,Female,2014
41,Flynn,205,Male,2014
41,Mila,162,Female,2014
42,Matthew,205,Male,2014
42,Aria,160,Female,2014
43,Nicholas,204,Male,2014
43,Maya,159,Female,2014
44,Adam,201,Male,2014
44,Sarah,155,Female,2014
45,Hudson,201,Male,2014
45,Savannah,154,Female,2014
46,Zachary,201,Male,2014
46,Alexis,152,Female,2014
47,Michael,200,Male,2014
47,Stella,146,Female,2014
48,Hugo,199,Male,2014
48,Alice,145,Female,2014
49,Joseph,199,Male,2014
49,Violet,143,Female,2014
50,Edward,198,Male,2014
50,Elizabeth,135,Female,2014
51,Nate,191,Male,2014
51,Ellie,134,Female,2014
52,Patrick,190,Male,2014
52,Poppy,134,Female,2014
53,Dylan,187,Male,2014
53,Chelsea,125,Female,2014
54,Jaxon,186,Male,2014
54,Mackenzie,123,Female,2014
55,Jake,179,Male,2014
55,Summer,123,Female,2014
56,Luke,177,Male,2014
56,Bella,121,Female,2014
57,Ashton,174,Male,2014
57,Claire,120,Female,2014
58,Beau,173,Male,2014
58,Madison,120,Female,2014
59,Kai,172,Male,2014
59,Anna,119,Female,2014
60,Luca,170,Male,2014
60,Victoria,118,Female,2014
61,Archer,169,Male,2014
61,Phoebe,116,Female,2014
62,Jordan,165,Male,2014
62,Piper,108,Female,2014
63,Eli,164,Male,2014
63,Addison,107,Female,2014
64,Ali,156,Male,2014
64,Eloise,107,Female,2014
65,Marcus,155,Male,2014
65,Indiana,107,Female,2014
66,Connor,153,Male,2014
66,Lola,107,Female,2014
67,Austin,150,Male,2014
67,Holly,106,Female,2014
68,Lincoln,149,Male,2014
68,Lilly,105,Female,2014
69,Gabriel,148,Male,2014
69,Aaliyah,104,Female,2014
70,Finn,147,Male,2014
70,Alyssa,103,Female,2014
71,Christian,146,Male,2014
71,Lara,103,Female,2014
72,Braxton,144,Male,2014
72,Ariana,99,Female,2014
73,Nathan,140,Male,2014
73,Eden,99,Female,2014
74,Chase,138,Male,2014
74,Madeleine,99,Female,2014
75,Jasper,138,Male,2014
75,Rose,99,Female,2014
76,Louis,136,Male,2014
76,Paige,94,Female,2014
77,Blake,135,Male,2014
77,Isabel,91,Female,2014
78,Angus,131,Male,2014
78,Lillian,88,Female,2014
79,Dominic,131,Male,2014
79,Alexandra,87,Female,2014
80,Muhammad,130,Male,2014
80,Hayley,86,Female,2014
81,Caleb,122,Male,2014
81,Eleanor,82,Female,2014
82,Toby,121,Male,2014
82,Elise,82,Female,2014
83,Hayden,119,Male,2014
83,Emilia,82,Female,2014
84,Charles,118,Male,2014
84,Lexi,78,Female,2014
85,Bailey,117,Male,2014
85,Madeline,78,Female,2014
86,Felix,117,Male,2014
86,Molly,78,Female,2014
87,Hamish,116,Male,2014
87,Penelope,78,Female,2014
88,Anthony,115,Male,2014
88,Eliza,77,Female,2014
89,David,115,Male,2014
89,Olive,77,Female,2014
90,Ryder,112,Male,2014
90,Hazel,75,Female,2014
91,Aaron,111,Male,2014
91,Amelie,74,Female,2014
92,Owen,111,Male,2014
92,Elsie,74,Female,2014
93,Jesse,109,Male,2014
93,Natalie,74,Female,2014
94,Christopher,108,Male,2014
94,Charlie,72,Female,2014
95,John,108,Male,2014
95,Harriet,72,Female,2014
96,Phoenix,105,Male,2014
96,Jade,72,Female,2014
97,Maxwell,103,Male,2014
97,Ayla,69,Female,2014
98,Nathaniel,101,Male,2014
98,Bonnie,68,Female,2014
99,Darcy,100,Male,2014
99,Aisha,67,Female,2014
100,Jonathan,100,Male,2014
100,Aurora,67,Female,2014
1,William,699,Male,2013
1,Charlotte,615,Female,2013
2,Oliver,637,Male,2013
2,Olivia,558,Female,2013
3,Jack,588,Male,2013
3,Amelia,547,Female,2013
4,Noah,562,Male,2013
4,Chloe,524,Female,2013
5,James,514,Male,2013
5,Mia,518,Female,2013
6,Lucas,475,Male,2013
6,Emily,503,Female,2013
7,Thomas,466,Male,2013
7,Isabella,485,Female,2013
8,Lachlan,463,Male,2013
8,Ava,480,Female,2013
9,Cooper,455,Male,2013
9,Sophie,454,Female,2013
10,Ethan,453,Male,2013
10,Ruby,410,Female,2013
11,Liam,450,Male,2013
11,Sophia,404,Female,2013
12,Jacob,434,Male,2013
12,Grace,374,Female,2013
13,Alexander,426,Male,2013
13,Sienna,373,Female,2013
14,Isaac,417,Male,2013
14,Ella,372,Female,2013
15,Joshua,409,Male,2013
15,Zoe,312,Female,2013
16,Samuel,403,Male,2013
16,Ivy,307,Female,2013
17,Harrison,357,Male,2013
17,Lily,305,Female,2013
18,Mason,354,Male,2013
18,Matilda,297,Female,2013
19,Benjamin,347,Male,2013
19,Isla,295,Female,2013
20,Max,337,Male,2013
